row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_01_11A.mzML Peak area,20260428_CVOL_Group_01_11B.mzML Peak area,20260428_CVOL_Group_01_11C.mzML Peak area,20260428_CVOL_Group_01_11D.mzML Peak area,20260428_CVOL_Group_01_4A.mzML Peak area,20260428_CVOL_Group_01_4B.mzML Peak area,20260428_CVOL_Group_01_4C.mzML Peak area,20260428_CVOL_Group_01_4D.mzML Peak area,20260428_CVOL_Group_01_8A.mzML Peak area,20260428_CVOL_Group_01_8B.mzML Peak area,20260428_CVOL_Group_01_8C.mzML Peak area,20260428_CVOL_Group_01_8D.mzML Peak area,20260428_CVOL_Group_01_QC_01.mzML Peak area,20260428_CVOL_Group_01_QC_02.mzML Peak area,20260428_CVOL_Group_01_QC_03.mzML Peak area,20260428_CVOL_Group_01_QC_04.mzML Peak area,20260428_CVOL_Group_01_QC_05.mzML Peak area,20260428_CVOL_Group_01_QC_06.mzML Peak area,20260428_CVOL_Group_01_WT_A.mzML Peak area,20260428_CVOL_Group_01_WT_B.mzML Peak area,20260428_CVOL_Group_01_WT_C.mzML Peak area,20260428_CVOL_Group_01_WT_D.mzML Peak area,20260428_CVOL_Group_01_blank.mzML Peak area,Unnamed: 36
254,573.1905677576708,1.3681977,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2787794.2,2342536.8,4999030.0,3763933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255,446.2537656907638,1.3835596,height,,,,,,,,,,,449065.94,469270.06,992304.75,1022995.1,1841995.4,2305085.2,0.0,2220791.8,1043389.5,550119.9,522110.53,333240.7,1154195.4,1210750.1,1124172.2,1032062.6,1207176.8,980074.7,951421.6,508674.9,1023857.8,762463.8,0.0,
256,799.5678028379989,1.3590041,height,,,,,,,,,,,1667306.2,962985.4,1182829.2,1300979.8,0.0,0.0,0.0,0.0,1296320.6,633329.44,1267591.4,827025.44,861990.9,927324.06,825388.25,914828.6,784518.25,887181.3,1436108.2,1532862.1,1317584.6,1056448.8,0.0,
257,798.5640938660127,1.383916,height,,,,,,,,,,,3263063.8,0.0,2505175.0,2461272.5,0.0,0.0,0.0,0.0,2564104.8,955865.8,0.0,1775781.4,1639015.2,1782148.0,1727158.0,1809778.5,1675594.8,1788922.9,3003020.2,3010152.5,2876598.0,2191218.2,0.0,
258,690.4705908762112,1.3997381,height,,,,,,,,,,,2255080.8,1569950.9,1657981.4,1944026.8,0.0,0.0,0.0,0.0,1580703.1,1213783.4,0.0,1394962.5,1506577.9,1660224.6,1533447.8,1488568.0,1549213.8,1447076.2,1591696.4,2065782.9,1730496.2,1290331.9,0.0,
259,353.3525538225672,1.4571683,height,,,,,,,,,,,0.0,0.0,0.0,0.0,629865.0,623386.5,928491.56,941009.25,0.0,0.0,0.0,0.0,0.0,0.0,276538.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,220.11800138725917,1.47802,height,,,,,,,,,,,0.0,256929.98,289664.28,257338.48,0.0,0.0,0.0,0.0,0.0,674533.9,486832.2,575422.3,0.0,0.0,257744.61,216937.7,229148.56,0.0,0.0,0.0,0.0,0.0,0.0,
261,240.1205608338369,1.4708762,height,,,,,,,,,,,0.0,0.0,0.0,0.0,935063.4,742206.6,573289.3,786547.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319193.38,622188.44,
262,200.128169064282,1.4882127,height,,,,,,,,,,,913293.94,371310.25,399453.9,916521.4,1400123.0,1076810.8,806594.06,1087323.1,507635.8,483005.5,1323112.5,412065.53,816659.94,786343.75,828041.9,791896.25,790777.44,836819.25,889203.9,635665.7,463231.3,1485051.2,727157.9,
263,446.25376188535085,1.4854792,height,,,,,,,,,,,474029.84,504400.47,892629.25,1190995.8,0.0,0.0,0.0,2439482.0,1028422.0,619742.7,560462.0,333240.7,1207039.9,1340012.0,1119537.4,1127557.1,1204409.9,1004961.94,968331.5,508674.9,900824.7,748224.8,619128.5,
264,327.33684016999297,1.5148609,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4425956.5,5122170.0,6761013.0,6778920.0,0.0,0.0,0.0,0.0,1290309.5,1279493.9,1262046.9,1307511.6,1126740.1,1306089.1,0.0,0.0,0.0,0.0,0.0,
265,712.301746715439,1.5242022,height,,,,,,,,,,,431704.44,603001.7,963773.75,1041259.4,250610.66,0.0,0.0,232804.5,1132397.9,572889.0,501351.5,436749.53,851296.56,756299.0,736133.56,815967.4,689696.4,755781.56,839752.7,448228.34,1007905.6,879189.1,0.0,
266,127.0503344753784,1.5313029,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1081517.0,957901.06,1413970.2,1497743.5,0.0,0.0,0.0,0.0,342601.75,294432.9,269239.84,287114.62,241285.66,275525.56,0.0,0.0,0.0,0.0,0.0,
267,298.0968397311749,1.5424638,height,,,,,,,,,,,10092716.0,16025029.0,13333455.0,11189742.0,2813764.5,1856364.5,3335294.5,2360760.0,12658864.0,11861074.0,10243526.0,14714154.0,11117714.0,10042716.0,10214600.0,11007641.0,8925443.0,9006984.0,11602892.0,11604398.0,14113961.0,14572805.0,0.0,
268,325.32123801363025,1.5459254,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2728036.5,2504320.5,3531252.5,3531518.2,0.0,0.0,0.0,0.0,803077.44,677493.7,789172.6,754643.5,674250.2,665551.5,0.0,0.0,0.0,0.0,0.0,
269,326.3247240934929,1.5360632,height,,,,,,,,,,,0.0,0.0,0.0,0.0,588516.3,617230.56,752929.5,745825.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,718.4666551457499,1.5952377,height,,,,,,,,,,,1942133.1,1175487.2,1343444.5,1610495.2,0.0,0.0,0.0,0.0,1248477.0,601606.1,1125878.6,1007168.6,884192.25,871563.7,868711.25,868169.2,786301.6,853118.56,1452701.2,1507584.6,1393588.9,1137991.1,0.0,
271,299.30546098629134,1.6055069,height,,,,,,,,,,,0.0,0.0,0.0,0.0,499825.88,532015.3,783160.25,630401.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
272,470.49332510229226,1.606422,height,,,,,,,,,,,1411240.5,2297754.8,2267062.5,3017475.0,0.0,0.0,0.0,0.0,2241896.8,2128004.5,2039750.8,2693293.2,1768123.6,1771990.6,1880523.8,1749154.2,1583883.6,1689916.6,1881460.0,1547990.5,2096390.9,1707941.9,0.0,
273,397.3425555074747,1.6070843,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2471032.8,2481821.8,2773865.8,3110805.5,0.0,0.0,0.0,0.0,627417.7,625398.4,652139.8,601064.6,552993.6,617572.94,0.0,0.0,0.0,0.0,0.0,
274,786.6012666914131,1.6234609,height,,,,,,,,,,,38451590.0,54533412.0,50515820.0,64331724.0,1637787.2,1379723.9,2051937.5,1613645.0,42854052.0,59697496.0,53067696.0,57262076.0,37954400.0,37880964.0,35846444.0,36741804.0,37247136.0,34507108.0,46329984.0,62969156.0,49184940.0,42104580.0,0.0,
275,172.13318423087094,1.6235963,height,,,,,,,,,,,1236919.5,703627.44,1410986.0,2056625.1,1450138.1,2327231.5,2094648.1,1771682.9,1340639.4,1407626.6,1626654.6,1762885.6,1284774.9,1298756.0,1287220.5,1300307.8,1118013.2,1205631.8,1066267.0,527153.25,710204.3,1796545.4,1293500.5,
276,832.5692515786028,1.6296965,height,,,,,,,,,,,1372754.4,868078.44,978717.7,1234446.9,0.0,0.0,0.0,0.0,964898.0,473957.5,760522.5,815206.06,673456.3,595830.25,629985.4,611338.5,566697.1,529514.75,1096082.4,1337450.1,999115.7,1002015.9,0.0,
277,371.3268513924099,1.6377276,height,,,,,,,,,,,0.0,0.0,0.0,0.0,7004210.5,9086253.0,8096682.0,9848132.0,0.0,0.0,0.0,0.0,2606029.5,2621170.8,2402789.2,2388135.5,2162136.0,2161019.2,332238.22,0.0,391203.25,346648.78,0.0,
278,758.569488351501,1.6338567,height,,,,,,,,,,,6655212.0,11640293.0,9861228.0,12269868.0,360939.25,391615.8,415035.03,405610.3,7918521.5,18797354.0,13020544.0,13114944.0,7989102.5,7664267.5,7197937.5,7338087.0,7394208.0,7005901.5,8129724.0,10061978.0,8435420.0,7288044.5,0.0,
279,718.4667029567725,1.6089901,height,,,,,,,,,,,1949329.4,1215373.9,1217323.4,1752924.6,0.0,0.0,0.0,0.0,1362526.8,0.0,1294366.5,1091423.2,888826.1,946632.06,943764.94,946163.0,813883.3,883469.9,1598442.8,1520977.0,1584648.4,1212195.0,0.0,
280,442.461674064267,1.6492269,height,,,,,,,,,,,3422728.8,4927105.5,5053890.0,5976446.0,246634.06,257534.69,0.0,0.0,4833702.5,6401932.0,5341314.0,5835255.5,3562969.5,3534444.2,3351500.5,3323756.8,2976787.8,3052816.0,3999126.0,3760987.0,3832622.5,4604494.0,0.0,
281,744.5544421191299,1.6635165,height,,,,,,,,,,,52108212.0,92296510.0,85548616.0,101735470.0,3519447.0,3778408.2,4111302.8,3755528.2,83252120.0,91456904.0,96359930.0,86978370.0,63072864.0,65366624.0,58999644.0,64714016.0,55746584.0,58929588.0,78852856.0,93713260.0,83146060.0,72949064.0,0.0,
282,1489.1045948236324,1.6672407,height,,,,,,,,,,,1008750.2,2756058.2,2168022.5,2461318.5,0.0,0.0,0.0,0.0,2144850.8,2535147.5,0.0,2081729.9,1522203.1,1276612.2,1205981.2,1300555.9,1392086.0,1209699.1,2225439.8,2595723.0,2322481.5,1945037.9,0.0,
283,1502.1147871641151,1.6625416,height,,,,,,,,,,,0.0,542382.0,489566.84,581973.94,0.0,0.0,0.0,0.0,354093.22,888785.44,586552.25,528331.25,386579.8,349935.2,320467.75,385912.97,386597.3,317137.06,348786.3,564272.7,483510.66,355488.75,0.0,
284,1488.1010902541402,1.6683602,height,,,,,,,,,,,1059600.4,2748551.0,2281331.8,2641769.5,0.0,0.0,0.0,0.0,2360284.5,2469037.0,2616737.2,2087166.1,1572184.0,1301330.0,1311432.5,1425547.4,1378236.2,1145507.9,2149542.8,2869905.0,2362591.5,1886816.4,0.0,
285,1434.0527717264818,1.6931,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1249565.0,1140437.0,1612866.8,1110332.9,0.0,0.0,0.0,0.0,2980177.2,2509147.0,2648628.5,3222188.2,2859900.2,3074190.5,0.0,0.0,0.0,0.0,0.0,
286,1432.0383723944913,1.6929367,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1149793.6,771203.4,1494323.6,740200.6,0.0,0.0,0.0,0.0,393892.22,347518.78,380287.9,418279.97,419934.56,428120.75,0.0,0.0,0.0,0.0,0.0,
287,1462.0839795983145,1.6874204,height,,,,,,,,,,,317127.4,772794.1,667859.75,933437.9,0.0,0.0,0.0,0.0,760604.75,950896.6,816185.3,661945.44,839327.8,781143.94,772238.4,730481.44,781043.5,790839.1,709711.5,686477.06,659995.75,565768.7,0.0,
288,730.5386204682355,1.6981525,height,,,,,,,,,,,3036544.8,4577859.5,4608685.0,6161464.0,2872351.8,3091130.2,2951302.0,2511106.8,4389345.5,8664169.0,5319919.5,4978547.0,4411244.5,4042541.2,3615381.8,3775899.8,3343679.0,4257680.0,3325622.8,3750955.5,3784085.8,3008992.5,0.0,
289,250.093466992252,1.7066222,height,,,,,,,,,,,3731936.2,2809112.2,3640978.0,3690022.8,2782512.2,2629335.8,3261084.8,3075019.0,3762965.5,2152103.5,3651152.2,3384518.8,3207124.2,3211897.0,3020368.5,2819030.2,2536360.0,2973363.2,2876761.8,3132332.2,3990042.5,4744925.5,0.0,
290,717.5263492689957,1.7099999,height,,,,,,,,,,,2432132.8,3242133.0,3155889.2,3961608.8,43412260.0,28881440.0,39112210.0,31308786.0,4067981.8,2274547.5,3179199.0,2619106.2,13221551.0,12889532.0,11353014.0,10716449.0,9666560.0,12057487.0,3741843.8,4517021.5,4031299.0,3391647.2,0.0,
291,718.5374623720908,1.7086095,height,,,,,,,,,,,6975333.0,11649885.0,12556126.0,13757927.0,25206740.0,26659082.0,27281016.0,23818248.0,11592949.0,16104383.0,12968061.0,12956733.0,17413748.0,15535558.0,13169107.0,13582800.0,12591517.0,16112392.0,10181085.0,10163900.0,11362735.0,9766078.0,0.0,
292,719.54159879568,1.7092842,height,,,,,,,,,,,3262211.0,5564952.5,5449449.5,6491464.0,9501393.0,10492400.0,9521578.0,0.0,5167689.5,0.0,6075443.5,6080380.5,7023780.5,6151861.0,5200399.0,5313697.5,5376893.5,6217945.0,4469863.5,4795984.0,5254146.5,4525970.0,0.0,
293,744.5545295311308,1.6689646,height,,,,,,,,,,,57123292.0,97849180.0,94859896.0,103044740.0,3236727.0,4022752.5,4283819.0,0.0,93919310.0,0.0,108330344.0,94585144.0,66261892.0,69332536.0,60317550.0,65513830.0,66388296.0,60751016.0,74714110.0,96868730.0,83612100.0,77622696.0,0.0,
294,716.5229847712861,1.715501,height,,,,,,,,,,,5301300.0,6250591.5,6899227.5,7928270.0,87995490.0,60621930.0,85760210.0,58138940.0,8547647.0,5034709.0,6607268.5,5964330.5,29106588.0,25819434.0,22180314.0,23085852.0,21476466.0,27628664.0,8295020.0,9127129.0,8592727.0,6835405.5,0.0,
295,1406.0226805007646,1.7193737,height,,,,,,,,,,,0.0,0.0,0.0,0.0,9657313.0,6794724.0,10348116.0,7024320.5,0.0,0.0,0.0,0.0,1449214.4,1120525.9,1317223.9,1494663.4,1251365.9,1500390.1,0.0,0.0,0.0,0.0,0.0,
296,1434.0530157557644,1.6943332,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1161450.0,1712339.9,1180922.9,0.0,0.0,0.0,0.0,3131951.0,2453946.2,2545532.5,2839885.8,2620959.2,3192346.8,0.0,0.0,0.0,0.0,0.0,
297,760.5451279112871,1.7391715,height,,,,,,,,,,,2332069.0,1138366.4,1495937.6,1436351.5,0.0,0.0,0.0,0.0,1638986.5,542927.2,1171762.0,925542.25,927506.06,870971.1,774335.3,824961.2,727071.1,876298.25,1944679.5,1711648.6,1589460.0,1473079.6,0.0,
298,703.5098433264158,1.744498,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2165755.2,2071647.4,2047759.5,1691171.5,0.0,0.0,0.0,0.0,804963.0,680515.3,727340.1,911355.8,810139.2,836426.5,0.0,0.0,0.0,0.0,0.0,
299,705.5257893901926,1.7358158,height,,,,,,,,,,,0.0,0.0,0.0,0.0,9710590.0,11236922.0,9074947.0,8158947.5,0.0,441609.0,0.0,0.0,3744079.0,2852042.2,3047569.2,3352894.8,2907809.8,3489775.2,0.0,0.0,0.0,0.0,0.0,
300,549.4878966488982,1.7379472,height,,,,,,,,,,,0.0,0.0,0.0,0.0,5444155.5,4703665.0,5068032.5,3981653.0,0.0,0.0,0.0,0.0,1556399.1,1220431.5,1341737.0,1613125.2,1320246.4,1521988.1,0.0,0.0,0.0,0.0,0.0,
301,758.5331044783134,1.7408271,height,,,,,,,,,,,10759703.0,4637298.5,7389054.0,6710873.5,0.0,0.0,0.0,0.0,8625556.0,2034064.4,5321798.5,4403620.0,4371367.5,3409800.5,3332327.0,3860961.5,3423853.8,4091721.8,9107554.0,8198169.5,7674790.5,6620678.0,0.0,
302,704.5219484282366,1.744852,height,,,,,,,,,,,271144.88,419246.12,363119.22,404861.5,23301452.0,25604800.0,21005710.0,19461890.0,466688.66,950284.25,536345.5,461447.03,8523990.0,6494577.5,6891048.0,8003942.0,6958270.5,8002961.0,312649.6,255253.06,312548.75,317128.78,0.0,
303,1380.0067981286008,1.7430937,height,,,,,,,,,,,0.0,0.0,0.0,0.0,26171922.0,22791498.0,25435790.0,24358520.0,0.0,0.0,0.0,0.0,3292521.5,2984337.8,3345381.0,3570607.8,3480226.2,3744305.5,0.0,0.0,0.0,0.0,0.0,
304,1377.9916892216488,1.7431898,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4041066.0,3179940.8,3888922.0,3442940.5,0.0,0.0,0.0,0.0,647334.94,575036.6,661825.2,673009.06,621212.06,735204.7,0.0,0.0,0.0,0.0,0.0,
305,1394.0203995620209,1.7432384,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3059132.2,3443835.0,2907878.0,3017883.5,0.0,0.0,0.0,0.0,494533.16,459350.2,490755.66,559741.75,455906.2,534786.2,0.0,0.0,0.0,0.0,0.0,
306,702.5064634635985,1.7433583,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4826666.0,4833431.5,5017886.5,3860046.5,0.0,0.0,0.0,0.0,1873531.0,1536156.0,1659057.6,1984987.9,1673865.1,1932406.5,0.0,0.0,0.0,0.0,0.0,
307,759.5362614837366,1.7378066,height,,,,,,,,,,,5001033.5,2174372.0,3286367.2,3029831.0,0.0,0.0,0.0,0.0,4031465.5,969064.56,2519623.5,2024069.1,2032498.6,1734605.0,1655486.2,1819129.4,1579994.8,1899746.5,4078068.0,3918837.5,3603549.8,3059215.2,0.0,
308,1378.9954681751074,1.7509878,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3138643.0,2622715.5,3186658.5,2779044.8,0.0,0.0,0.0,0.0,623435.7,519346.62,641549.1,602638.1,561520.56,619064.44,0.0,0.0,0.0,0.0,0.0,
309,689.4966596283389,1.7576939,height,,,,,,,,,,,0.0,0.0,0.0,0.0,11255933.0,10808891.0,12144607.0,9549798.0,0.0,0.0,0.0,0.0,4833512.5,4086124.8,4358974.0,5224575.5,4410595.0,4748198.0,0.0,0.0,0.0,0.0,0.0,
310,688.4931240978519,1.7587707,height,,,,,,,,,,,0.0,0.0,0.0,0.0,27330934.0,26476008.0,29395802.0,23356416.0,0.0,0.0,0.0,0.0,11354172.0,10245178.0,10273982.0,12677588.0,11021112.0,12009320.0,0.0,0.0,0.0,0.0,0.0,
311,690.5075780016498,1.7599324,height,,,,,,,,,,,418502.22,940484.56,516217.72,707237.5,381415230.0,322635260.0,356671550.0,305293760.0,1004027.6,763121.06,1000809.5,588601.25,120237016.0,92895000.0,98640890.0,115170850.0,100222104.0,114052744.0,607869.7,523739.34,510990.72,862152.75,0.0,
312,172.13318537145489,1.7669864,height,,,,,,,,,,,1454797.2,914950.75,1712640.8,3009188.5,797517.9,1174191.0,951231.75,820327.2,1813514.5,2155993.2,2084253.8,2691637.0,1099202.8,1193078.9,1047137.06,1368717.1,1170249.9,1291804.0,1207841.8,687147.94,1015633.4,2375745.2,1694529.8,
313,676.4923473774898,1.7812836,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2826207.2,3419573.8,3744304.8,2427762.2,0.0,0.0,0.0,0.0,909526.5,869555.4,990415.7,1087607.1,1009732.4,883360.7,0.0,0.0,0.0,0.0,0.0,
314,730.5026133423263,1.7849559,height,,,,,,,,,,,877733.5,399914.0,550278.8,522049.12,1510895.4,1576083.5,1482519.8,2037156.4,803883.25,0.0,446710.28,421390.72,1094001.2,1048597.5,1087492.6,1227132.0,1146017.6,1091270.6,778132.06,859281.56,805976.94,554082.4,0.0,
315,123.08061315747663,1.7988839,height,,,,,,,,,,,990480.9,413238.75,484973.84,843233.2,552000.44,376383.5,295823.97,448400.03,487608.97,512891.62,1162102.2,0.0,618090.8,554082.4,607711.9,601678.7,571204.3,533148.56,849134.94,633742.4,438705.44,1261067.6,642399.2,
316,151.07538775775126,1.7983818,height,,,,,,,,,,,992585.9,434844.66,412613.84,876067.7,530347.6,424303.38,349062.06,493709.38,491155.4,516590.03,1374971.9,428465.94,567048.1,624850.94,538489.6,612447.6,635655.25,506072.1,826085.5,662294.44,0.0,1313023.6,657182.25,
317,204.1231432282272,1.8005081,height,,,,,,,,,,,684382.94,269050.72,268634.06,486312.66,322756.8,0.0,0.0,241755.69,305135.84,366456.47,786146.0,260381.8,363300.7,381791.62,355447.34,387104.62,388805.8,311761.3,519310.53,448404.56,0.0,808164.94,470421.5,
318,690.5076359809644,1.7620144,height,,,,,,,,,,,461661.28,829635.0,565654.6,711482.8,330996480.0,333070050.0,359786900.0,315391360.0,1026745.8,836919.25,1111261.0,601989.2,118824910.0,98215460.0,112162030.0,120539450.0,110873990.0,115434750.0,627667.0,576899.8,542567.25,989763.7,0.0,
319,186.11250384286205,1.8013958,height,,,,,,,,,,,6491148.5,2903331.8,2635092.5,5659259.0,3698186.0,2784688.5,2195722.8,2929980.2,3055099.0,3386611.2,8625939.0,2437346.2,3979992.8,3931834.2,3598585.8,3997344.0,4094255.5,3340290.2,5226965.0,4395248.5,2630119.8,8829936.0,4476246.0,
320,168.10193781655295,1.8028218,height,,,,,,,,,,,1362781.2,617023.4,549348.94,1190595.0,699664.8,582292.75,476163.6,662233.94,636165.4,707322.9,1833418.0,511574.75,781590.25,864937.06,711293.3,854267.8,844952.6,672821.0,1138548.9,969287.8,558125.6,1808946.1,898844.4,
321,662.4761245790556,1.8053204,height,,,,,,,,,,,0.0,0.0,0.0,0.0,7935710.0,6781349.5,11095585.0,6354200.5,0.0,0.0,0.0,0.0,2361998.5,2109430.2,2164907.8,2485086.8,2367146.8,2126266.8,0.0,0.0,0.0,0.0,0.0,
322,226.1049328035633,1.8083181,height,,,,,,,,,,,1037511.94,419629.0,428787.22,844982.5,0.0,0.0,0.0,0.0,569041.6,448242.84,1194000.2,435585.6,398690.1,367296.88,417432.94,364918.94,303415.03,350247.56,968012.9,711960.25,469555.44,1686105.5,4389751.5,
323,688.4934325378186,1.7690126,height,,,,,,,,,,,0.0,0.0,0.0,0.0,28029050.0,27712432.0,28130388.0,24154888.0,0.0,0.0,0.0,0.0,0.0,10883294.0,11066042.0,13274623.0,12292200.0,0.0,0.0,0.0,0.0,0.0,0.0,
324,689.4968378138981,1.7679466,height,,,,,,,,,,,0.0,0.0,0.0,0.0,11226601.0,11243282.0,11619832.0,9955946.0,0.0,0.0,0.0,0.0,0.0,4307536.5,4856154.5,5546051.0,4741632.5,4945470.0,0.0,0.0,0.0,0.0,0.0,
325,704.4863913240871,1.7787374,height,,,,,,,,,,,5389586.0,2701917.5,3797014.2,0.0,12500512.0,14167990.0,12689939.0,14674595.0,3926340.0,0.0,2819237.0,0.0,7154916.5,7581757.0,7847756.5,8029914.5,7798798.5,7225132.0,4870126.0,4330174.5,3875483.2,0.0,0.0,
326,705.4897718729442,1.7832562,height,,,,,,,,,,,2161532.0,1101223.0,1724360.9,1366671.1,5482387.5,5839114.5,5465472.5,6155292.5,1649387.5,0.0,1147561.6,0.0,3032270.2,3182171.0,3337103.0,3374412.2,3441876.0,2997770.0,1971657.0,1811541.1,1716039.8,1332515.0,0.0,
327,343.2954409262071,1.8375744,height,,,,,,,,,,,529568.6,356827.1,451521.88,394600.56,1914527.8,436499.3,317936.75,273856.3,455708.5,360649.16,585351.25,281498.4,474486.28,491275.7,568448.06,473912.6,520043.16,532755.75,829652.9,271719.78,1049820.5,993476.9,288628.1,
328,776.5433251270792,1.8411266,height,,,,,,,,,,,1550498.6,1023359.5,1349707.5,1156520.2,0.0,0.0,0.0,0.0,1358373.0,431626.3,957032.0,829255.0,747791.06,746690.8,894768.94,805653.75,744617.75,944663.75,1425048.0,1639648.0,1340738.2,1053148.4,0.0,
329,720.481196441304,1.8674355,height,,,,,,,,,,,2388970.8,1685524.8,1885143.0,1810359.2,777661.3,776047.9,709140.75,1083396.2,1592447.6,1141878.4,1784048.2,1622579.6,1859714.0,1787615.0,1931191.2,1826046.8,1675962.1,1940923.6,1971611.5,2236043.8,1770375.4,1382272.2,0.0,
330,292.2118757772108,1.8832437,height,,,,,,,,,,,942494.25,696408.3,1550744.2,1771790.4,1024941.9,912896.25,909819.7,1141877.8,1428645.4,1173400.1,904629.75,750826.5,975275.2,828284.8,870764.1,945684.06,804887.25,853265.75,1342462.4,546500.5,1035331.0,1426531.0,503461.2,
331,246.2063753255566,1.8892986,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1681831.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
332,718.467560376083,1.8576035,height,,,,,,,,,,,0.0,0.0,476581.03,499779.28,1226261.5,1095992.9,1114648.2,1492541.0,505128.4,242727.45,0.0,351815.22,627963.6,565821.7,615385.8,650024.25,584814.7,719483.5,578948.3,548017.8,424558.44,365009.06,0.0,
333,415.2115740863061,1.8892794,height,,,,,,,,,,,8608332.0,6320684.5,14576237.0,17851336.0,8931725.0,9312550.0,6486333.0,10699633.0,16062530.0,8179207.0,0.0,4894077.0,13844543.0,12043462.0,12821687.0,14618712.0,12319288.0,15088686.0,0.0,8419180.0,13305100.0,11442648.0,4667150.5,
334,327.26409032574725,1.9106914,height,,,,,,,,,,,364922.06,0.0,0.0,479895.0,1702690.2,462028.22,0.0,481790.84,0.0,0.0,2396264.2,0.0,569623.2,550437.2,631642.44,554197.6,565826.9,533767.0,420560.06,283925.12,0.0,1389957.0,0.0,
335,446.25375075957976,1.9013373,height,,,,,,,,,,,0.0,0.0,504023.7,515667.97,0.0,0.0,0.0,0.0,699490.4,294467.0,0.0,0.0,0.0,344661.53,0.0,377847.34,353264.22,374882.97,437251.06,303441.88,498739.72,402523.56,369796.7,
336,691.5982873040207,1.9248482,height,,,,,,,,,,,0.0,362738.12,348735.5,302481.38,0.0,0.0,0.0,0.0,0.0,1005398.9,390630.38,419307.66,270687.4,0.0,285078.75,271030.0,248681.3,0.0,0.0,0.0,0.0,0.0,0.0,
337,677.5835046892897,1.9257833,height,,,,,,,,,,,945260.7,2216274.5,2229743.2,2083267.8,1306310.6,940555.0,1145708.1,969041.1,1976289.1,2056886.1,2083941.6,2115235.2,1919823.1,1682540.6,1904229.6,1640597.0,1601687.6,1369082.1,1448711.4,1622720.6,1867158.5,1370052.6,0.0,
338,296.2583684631732,1.89155,height,,,,,,,,,,,2027555.6,876010.94,733784.6,2113615.5,2448897.8,1407301.1,781977.6,1507222.1,0.0,798725.56,3743948.5,542326.25,2172494.5,1951773.4,1972093.2,2202025.0,1924191.9,2301402.0,1934528.5,1996122.9,924132.0,2546940.2,776149.94,
339,432.2381997687605,1.8859873,height,,,,,,,,,,,4349673.5,3464336.8,6463958.5,9562166.0,4912607.5,4953348.5,3581840.2,5398459.0,8115766.5,4273196.0,4654651.5,2556584.0,7461887.5,6506483.5,6758765.0,7232535.0,6591462.5,8066588.0,6744031.5,4008845.8,6880478.0,5863685.0,2476276.5,
340,622.3719775729211,1.9402909,height,,,,,,,,,,,859916.7,456020.53,959170.9,996924.1,540250.7,608808.44,527952.3,756165.44,509252.75,560342.44,358791.38,933333.9,3419635.8,3120651.0,3554538.2,2979311.2,3539314.0,2787852.5,883100.7,469798.16,994660.9,510448.06,0.0,
341,722.4960411334895,1.9398476,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1922259.0,1929068.2,1725820.9,2585726.0,0.0,0.0,0.0,0.0,793872.6,692553.7,810711.1,661688.0,740057.7,605113.1,0.0,0.0,0.0,0.0,0.0,
342,688.4554467132268,1.9404206,height,,,,,,,,,,,990696.1,544430.75,752982.9,702192.5,0.0,0.0,0.0,0.0,729576.75,454688.56,581376.9,581490.4,526376.25,484470.0,550100.7,472048.12,501068.38,429861.28,796870.8,818358.56,794060.5,681766.75,0.0,
343,662.4398742608818,1.9519761,height,,,,,,,,,,,8974201.0,5277317.5,7084978.5,6298910.5,0.0,316796.06,0.0,320378.94,7525715.5,2936313.8,5396541.5,4968788.0,4477311.0,4424345.0,4761806.0,4221479.5,4814232.0,4002940.5,7700766.5,8015526.5,7386626.0,6146959.0,0.0,
