row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_01_11A.mzML Peak area,20260424_CVOL_Group_01_11B.mzML Peak area,20260424_CVOL_Group_01_11C.mzML Peak area,20260424_CVOL_Group_01_11D.mzML Peak area,20260424_CVOL_Group_01_4A.mzML Peak area,20260424_CVOL_Group_01_4B.mzML Peak area,20260424_CVOL_Group_01_4C.mzML Peak area,20260424_CVOL_Group_01_4D.mzML Peak area,20260424_CVOL_Group_01_8A.mzML Peak area,20260424_CVOL_Group_01_8B.mzML Peak area,20260424_CVOL_Group_01_8C.mzML Peak area,20260424_CVOL_Group_01_8D.mzML Peak area,20260424_CVOL_Group_01_QC_01.mzML Peak area,20260424_CVOL_Group_01_QC_02.mzML Peak area,20260424_CVOL_Group_01_QC_03.mzML Peak area,20260424_CVOL_Group_01_QC_04.mzML Peak area,20260424_CVOL_Group_01_QC_05.mzML Peak area,20260424_CVOL_Group_01_QC_06.mzML Peak area,20260424_CVOL_Group_01_WT_A.mzML Peak area,20260424_CVOL_Group_01_WT_B.mzML Peak area,20260424_CVOL_Group_01_WT_C.mzML Peak area,20260424_CVOL_Group_01_WT_D.mzML Peak area,20260424_CVOL_Group_01_blank.mzML Peak area,20260424_CVOL_bk_mapp_01.mzML Peak area,Unnamed: 37
366,174.18528184149827,3.7856443,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,178431.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350422.25,0.0,0.0,0.0,643661.1,
367,489.3144860759538,3.8362808,height,,,,,,,,,,,339252.94,230524.27,310277.88,287887.78,235848.12,326763.66,238899.6,288923.47,218984.45,302137.75,203626.11,290514.22,347779.03,373675.66,336727.78,299425.47,362685.0,383728.56,241872.33,449143.28,346792.6,283373.25,259843.31,0.0,
368,198.1489997821328,3.9178681,height,,,,,,,,,,,7176371.5,1956790.5,3212898.2,6007222.0,656818.75,438958.53,3498817.0,6092515.0,3113886.5,2258744.2,6818174.0,1617337.2,5313781.0,4418296.5,424929.94,4401735.0,518303.03,614715.2,4651003.5,520294.2,2667625.5,6778228.5,2050358.6,0.0,
369,149.0597277394557,3.8802798,height,,,,,,,,,,,1846434.9,1992556.1,1841559.8,1922653.4,1786104.6,1727388.4,2097564.5,1940142.2,1944456.8,2001650.4,1810480.4,1974825.9,2106451.8,2295139.8,2053416.5,1983343.8,1947583.2,2135230.2,1893907.0,2033182.5,1817243.5,1908486.8,2190076.5,2200602.8,
370,211.096572338826,3.8810186,height,,,,,,,,,,,657780.7,700231.5,654161.8,677932.9,624813.06,583088.56,752366.06,626749.75,686681.6,685258.0,633589.06,707582.8,741428.44,778235.5,697321.75,647859.06,704020.06,749557.3,676994.3,718565.6,641653.7,659739.9,784577.44,783426.44,
371,256.1543045743426,3.8799531,height,,,,,,,,,,,389435.25,352194.4,383211.75,357371.06,305506.94,307912.2,322398.44,405414.5,373060.75,331310.66,322171.7,417673.56,276750.84,312521.28,325456.12,320837.4,376262.4,455602.5,359200.8,419813.47,371954.5,315751.06,292551.03,214839.03,
372,234.0816710301782,3.8794386,height,,,,,,,,,,,764537.25,747606.56,662727.1,774177.44,665036.0,692363.2,775464.5,813344.94,712287.44,778441.44,748706.4,738379.75,856575.0,862784.3,801174.06,774939.56,764959.94,785163.0,694677.06,718003.4,726234.25,740387.7,915831.25,909505.25,
373,309.22696268727026,3.8905694,height,,,,,,,,,,,278725.16,334756.94,291271.38,282774.5,314021.12,278551.6,302938.72,259256.3,261767.02,306744.03,237817.12,295848.56,296355.22,306404.22,293595.9,335420.2,282412.97,326352.1,247080.86,323599.38,277645.4,303791.25,288042.1,230671.67,
374,216.19596037277333,3.9079702,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296419.03,
375,262.23771876914986,3.9152036,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783915.1,
376,234.20641617637884,3.927541,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12185168.0,
377,198.1489982556156,3.9350052,height,,,,,,,,,,,5830675.5,1796435.0,2724543.0,5446200.0,5382314.0,5447051.0,3001438.0,5190595.5,2764893.0,1980783.8,5950639.5,1499855.0,4282989.5,3969017.8,4320370.0,4476775.0,5370775.5,7179732.5,4345734.5,7926321.0,2449640.2,6437289.0,1875313.6,0.0,
378,220.1308124134371,3.9350052,height,,,,,,,,,,,5821432.5,1913393.4,2866947.0,5847782.0,6855326.5,6942828.5,3879818.8,6662436.5,2906313.5,2127237.2,7239997.0,1501687.8,4983204.0,4702365.5,5185669.0,5244610.5,5896570.5,7580981.5,4640202.5,8237786.5,2578310.0,6711711.5,2620879.2,0.0,
379,243.20668459415825,3.9350052,height,,,,,,,,,,,1998379.8,639563.2,1135485.6,1805930.2,1544445.8,1616841.4,892703.75,1702028.0,1026042.56,656945.44,1726200.6,632239.0,1077255.9,980787.6,1125222.2,1225105.0,1727959.8,2497987.5,1426666.9,2530590.5,916886.9,1931489.9,528203.2,0.0,
380,135.1169009594246,3.9338202,height,,,,,,,,,,,771995.1,275620.25,439000.22,799675.0,914873.1,934946.56,490381.3,746642.56,398598.0,307712.06,1007169.94,222332.02,610159.3,578689.06,633590.3,629371.2,745100.0,981480.8,598456.25,1130828.0,390242.78,835284.0,286910.97,0.0,
381,221.13401987884845,3.9335518,height,,,,,,,,,,,873325.0,265366.97,390605.25,703937.75,990729.3,950716.8,522556.03,949274.44,387689.53,307681.25,1003500.8,0.0,715108.94,589362.9,691366.4,614998.0,919351.1,906549.6,582693.2,1041234.5,330961.12,787508.6,357428.22,0.0,
382,181.12231899714905,3.9344485,height,,,,,,,,,,,985909.1,298428.8,532521.5,1000058.06,1166244.0,1160907.5,589882.4,939414.0,460259.97,382141.97,1186696.9,269527.84,742677.1,698650.1,771986.4,782459.56,918430.5,1254240.2,724323.2,1372163.8,483792.7,1081758.8,347912.3,0.0,
383,533.3409338064818,3.9410586,height,,,,,,,,,,,315959.75,166036.4,236067.23,284696.53,175672.53,221479.73,175452.56,266914.28,208549.6,0.0,200896.61,0.0,244646.62,237203.67,269926.84,281025.53,356822.3,344630.72,201078.84,350632.97,259401.39,248211.28,204700.39,0.0,
384,336.1228674307642,3.9914844,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400056.3,
385,555.354015342381,3.9898677,height,,,,,,,,,,,251280.55,0.0,218219.8,216322.03,0.0,226696.66,169094.89,212472.77,160566.78,176563.56,185428.31,164493.44,248959.38,283034.97,262669.16,219334.16,249603.75,342841.62,0.0,365391.8,295322.9,202509.31,175574.86,0.0,
386,310.2375420696146,4.024398,height,,,,,,,,,,,243804.62,0.0,0.0,208675.78,350999.9,233814.61,165098.05,224402.61,0.0,0.0,280354.97,0.0,189157.72,183224.08,219169.1,206552.39,203817.77,248083.31,192493.11,241615.3,0.0,295025.28,0.0,0.0,
387,241.2035975455437,4.0297027,height,,,,,,,,,,,1286595.6,1103806.4,1162083.6,1064580.6,1060797.1,1041126.8,2196742.2,1461642.4,957165.06,1210306.4,1062729.1,1269170.1,1232114.1,990854.44,1323597.6,1166561.5,1093178.8,1301453.9,1068397.4,1266810.5,1188028.0,1232024.6,925397.1,1084747.5,
388,241.70528289225837,4.0296254,height,,,,,,,,,,,400828.22,353658.34,337320.75,341488.5,344813.97,338133.4,700022.0,443758.1,303537.88,367133.8,305232.5,405125.88,364075.5,325946.5,417868.47,361717.12,328559.6,422101.62,326581.03,383690.2,368774.5,401401.0,284143.9,366893.53,
389,599.38018124632,4.0775723,height,,,,,,,,,,,192798.33,0.0,175390.64,151532.94,0.0,168441.55,0.0,135351.12,0.0,0.0,0.0,0.0,190082.97,196256.05,180702.6,171686.14,196287.7,238329.72,0.0,252344.64,158365.84,151859.94,0.0,0.0,
390,348.21449982654053,4.1205053,height,,,,,,,,,,,129636.336,0.0,0.0,146660.25,361255.0,247182.05,121538.625,194155.38,0.0,0.0,223620.2,0.0,183390.67,171291.94,191140.56,168963.52,233964.88,230700.6,187047.67,278736.1,0.0,240626.3,0.0,0.0,
391,308.2218733989826,4.121845,height,,,,,,,,,,,329444.9,139696.84,160345.34,367749.4,763710.06,540101.0,248875.69,425921.28,153971.83,162585.12,540351.0,0.0,377752.1,365431.16,409567.75,385926.78,500018.34,546189.5,464269.38,750904.4,177812.73,562944.8,0.0,0.0,
392,310.2375157659682,4.2229176,height,,,,,,,,,,,192922.94,173721.62,180441.55,453464.4,790933.25,534591.7,345135.72,452740.3,205593.5,225635.48,796784.3,0.0,517979.0,475069.1,162188.97,518290.94,190539.25,597977.6,479093.56,527214.94,201936.98,862030.8,113979.21,0.0,
393,449.6241282670333,4.1966357,height,,,,,,,,,,,176563.45,0.0,144504.86,123000.875,0.0,139063.89,0.0,118716.43,0.0,123336.43,0.0,0.0,159120.52,0.0,0.0,150599.95,173461.39,193374.92,0.0,222716.55,161949.19,0.0,0.0,0.0,
394,350.2301474899265,4.230833,height,,,,,,,,,,,123492.31,0.0,0.0,0.0,202523.94,151887.69,0.0,0.0,0.0,0.0,197958.88,0.0,158786.72,0.0,0.0,0.0,147233.73,156099.05,0.0,0.0,0.0,229850.75,0.0,0.0,
395,310.23751292963914,4.2309294,height,,,,,,,,,,,474162.03,173721.62,180441.55,450997.75,729154.5,500532.47,324373.16,439227.3,205593.5,225635.48,759842.06,0.0,495074.72,445053.72,466943.94,447230.84,546519.7,600734.1,420591.62,506023.84,201936.98,739208.1,113979.21,0.0,
396,200.16469407535,4.260841,height,,,,,,,,,,,361052.44,152773.4,207161.23,248987.08,273861.34,318282.47,177970.94,246702.73,179778.33,147206.55,289915.0,156292.94,258583.23,248561.72,280436.72,286444.72,334628.12,379438.12,293576.22,490270.94,223528.95,298410.03,201709.38,0.0,
397,222.1464145061067,4.26373,height,,,,,,,,,,,375870.94,158371.1,227949.02,281732.47,350063.0,408241.4,216549.7,319277.88,198709.73,158656.33,353256.34,147075.48,304289.0,291390.03,316538.6,282259.6,365047.78,397299.9,296872.8,486657.94,230866.16,350120.8,293375.22,0.0,
398,308.2218768669037,4.2683144,height,,,,,,,,,,,929250.94,289032.5,425433.2,1012264.6,1732477.2,1483767.8,643853.44,1141348.8,425599.84,452478.16,1502806.6,252109.23,1055272.6,1083844.2,1042694.0,995509.9,1277272.2,1482863.4,1175964.0,1871204.2,493823.47,1409453.0,177009.14,0.0,
399,348.21449693092103,4.2684436,height,,,,,,,,,,,438628.3,161957.92,196220.05,497585.5,960426.7,808415.1,355670.62,639421.75,199423.94,258347.47,826861.3,116206.26,585520.0,588009.1,571762.9,504712.34,637486.3,695544.06,538636.6,880534.0,221376.36,714798.94,0.0,0.0,
400,371.2904841497162,4.2678833,height,,,,,,,,,,,215195.03,0.0,0.0,246221.33,372492.3,310879.3,0.0,267966.88,0.0,0.0,337630.1,0.0,201179.34,212171.53,203128.22,220677.33,348750.06,383783.3,262162.38,478490.34,0.0,302718.34,0.0,0.0,
401,232.2271400312873,4.329565,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481512.28,
402,310.2375097177573,4.370938,height,,,,,,,,,,,328324.4,0.0,0.0,304239.16,535682.06,366240.28,210637.94,318883.62,129282.88,128005.65,624329.94,0.0,324293.4,281636.7,311529.97,350672.9,388742.62,413716.6,273809.8,375440.12,125122.89,504939.7,0.0,0.0,
403,294.2427320587445,4.436841,height,,,,,,,,,,,235464.1,0.0,144932.42,207315.66,335786.1,246944.31,186428.42,213784.45,0.0,132351.67,281347.84,0.0,199813.61,230861.9,221791.98,224556.14,232901.12,261663.48,257020.06,315055.0,136097.06,269321.7,0.0,0.0,
404,350.2301573658699,4.4794364,height,,,,,,,,,,,268978.84,119316.04,152165.31,176625.36,250441.39,202575.48,146050.06,186625.36,145362.11,0.0,216443.92,0.0,193018.89,196922.56,194911.95,208978.34,255452.05,234791.98,240863.44,323727.78,180975.69,220432.52,186124.6,0.0,
405,328.2481024184878,4.4828353,height,,,,,,,,,,,181520.06,0.0,0.0,138504.02,161644.28,137689.95,0.0,152312.8,0.0,0.0,171943.27,0.0,0.0,130744.25,141025.48,142425.44,178797.61,193646.48,204810.83,250206.78,136243.52,160826.4,139388.48,0.0,
406,266.21145336259406,4.485207,height,,,,,,,,,,,408784.53,130149.695,179603.78,404126.44,442925.28,407637.16,245483.77,422236.38,198146.33,191006.66,632369.44,0.0,329920.44,296753.28,357998.88,338057.1,458140.84,444129.16,331406.3,515038.56,188018.73,481494.03,0.0,0.0,
407,234.14643389499255,4.488897,height,,,,,,,,,,,431270.62,143838.77,223786.61,412435.12,423018.72,451008.4,248635.38,480098.84,190931.78,193074.03,515924.22,0.0,312506.97,293759.88,344171.0,314707.94,466524.2,482689.38,324971.9,632740.44,231163.34,410166.78,209780.66,0.0,
408,212.16457788046435,4.4901314,height,,,,,,,,,,,471620.66,165547.92,221590.27,437448.2,386531.2,419098.6,242254.28,463423.7,206579.03,210574.27,496360.53,0.0,326176.44,304118.44,353987.88,322763.84,464881.47,563708.44,364767.9,711099.8,267881.3,434034.75,191503.55,0.0,
409,310.23750584703106,4.51651,height,,,,,,,,,,,297869.1,0.0,178608.78,188886.86,191126.33,175128.86,133816.69,176908.89,164501.92,0.0,197091.06,0.0,171791.86,202151.22,211921.08,209292.4,261171.03,301768.0,227320.19,397152.44,181383.94,194944.14,164440.95,0.0,
410,266.21145301477475,4.50245,height,,,,,,,,,,,448795.53,130149.695,179603.78,467622.4,213913.55,404910.4,245483.77,186712.25,198146.33,191006.66,279291.9,0.0,329920.44,310578.53,399941.2,338057.1,244256.81,467757.03,381332.44,302635.3,188018.73,498096.38,0.0,0.0,
411,144.13830595396217,4.6335716,height,,,,,,,,,,,201168.72,121578.14,159179.11,318422.28,392123.47,366316.94,175581.8,335934.97,0.0,0.0,308456.16,0.0,247453.86,222121.55,230330.45,239674.9,289204.28,342129.7,177411.4,274819.7,0.0,277338.3,0.0,0.0,
412,243.20667480037437,4.669673,height,,,,,,,,,,,295282.66,1023111.6,564280.0,377965.03,0.0,0.0,0.0,0.0,0.0,340197.06,297529.16,530063.6,342270.84,364522.06,359192.66,356528.2,464577.1,491763.25,412208.22,615357.0,708851.7,464138.0,0.0,0.0,
413,143.9590508807813,4.731734,height,,,,,,,,,,,341709.0,232669.44,243961.73,240920.33,234515.39,224959.89,235610.27,243958.64,240809.16,251612.1,247092.98,234749.11,264873.94,264428.38,245202.5,237259.14,233864.05,238096.58,242618.52,261741.83,244021.98,234838.19,275267.03,293327.9,
414,191.1641824526409,4.757338,height,,,,,,,,,,,287155.44,278079.1,284813.25,313882.06,296982.03,279881.34,280665.7,299227.75,266774.28,305608.1,316605.0,294791.3,317330.38,291489.47,265565.28,291662.4,281993.84,276715.97,294814.56,276794.03,268232.66,273818.22,276385.0,284252.56,
415,310.23749864257763,4.797622,height,,,,,,,,,,,229120.42,0.0,132940.45,207990.67,517717.66,200745.2,186332.3,318827.7,126342.266,145765.44,250789.2,0.0,264676.8,303393.0,306721.7,198780.61,257836.48,269931.6,216038.72,299614.03,147358.97,204391.6,0.0,0.0,
416,268.22710210763285,4.8233633,height,,,,,,,,,,,194696.2,0.0,0.0,171837.52,193422.28,135044.08,0.0,146670.77,0.0,0.0,227326.06,0.0,150126.69,146473.22,137237.97,157664.98,197369.17,249770.88,163927.66,307033.84,0.0,166530.16,0.0,0.0,
417,350.23015194916815,4.7792125,height,,,,,,,,,,,162854.03,0.0,0.0,152932.31,186207.23,144563.25,0.0,166116.1,0.0,0.0,200831.5,0.0,153105.06,139721.19,0.0,152795.5,185569.66,195431.14,132256.22,221018.58,0.0,165122.38,0.0,0.0,
418,226.18014539636133,4.8120956,height,,,,,,,,,,,930511.75,885178.2,1134389.4,910356.8,926341.6,839763.4,853302.56,953884.5,1016207.0,886356.9,1023674.4,1006061.25,930303.3,951528.3,936782.94,964994.9,1054929.2,1200197.6,974550.0,1041067.94,919876.94,934846.75,925367.8,769368.56,
419,244.1907097085408,4.812095,height,,,,,,,,,,,522577.4,424808.62,548958.25,473867.56,458424.94,434576.3,382932.12,466943.2,503155.2,423523.9,518281.06,514421.6,485006.1,483659.38,500068.9,480306.1,531186.6,620305.94,470671.94,507238.7,481693.5,434567.16,480148.6,362439.84,
420,310.23749701223903,4.820379,height,,,,,,,,,,,336262.8,0.0,132940.45,305226.66,456117.4,331423.1,184501.47,297428.75,126342.266,145765.44,470885.03,0.0,184769.94,185370.73,283135.4,296815.12,363781.44,450618.3,260613.11,413293.75,147358.97,381780.66,0.0,0.0,
421,155.00284139254944,4.8279824,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490807.53,
422,202.21652273539945,4.847497,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977203.25,
423,268.22709968301854,4.8345623,height,,,,,,,,,,,194696.2,0.0,0.0,171837.52,181578.39,135044.08,0.0,146670.77,0.0,0.0,244994.03,0.0,150126.69,146473.22,137237.97,157664.98,209359.55,228572.92,163927.66,307033.84,0.0,166530.16,0.0,0.0,
424,205.1434816631844,4.895724,height,,,,,,,,,,,230338.2,229075.0,224501.16,230433.97,220248.55,217080.38,209093.58,209695.7,212861.95,223567.92,218328.5,199716.31,219229.84,239128.1,225663.48,214405.4,234386.23,209051.86,200650.3,202173.84,205237.73,245353.36,221406.2,217652.39,
425,227.12535395804065,4.8962846,height,,,,,,,,,,,196153.28,221478.16,203419.61,213664.89,222600.22,233259.86,209184.77,0.0,193217.44,220952.64,211962.84,197885.25,221075.14,223680.88,228989.77,234616.81,204757.75,193305.73,195479.56,186572.52,192231.97,225969.1,227887.8,236857.33,
426,290.2689340042114,4.899034,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249348.39,
427,262.2376972618745,4.9280505,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4292971.5,
428,244.22710419618463,4.9694147,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419200.47,
429,284.1856187365817,4.997556,height,,,,,,,,,,,342361.38,273407.0,306451.44,295133.66,281240.7,257150.78,262028.31,304986.78,265671.47,284032.72,278545.03,363174.84,262206.8,267810.97,268451.6,222594.61,316260.38,364308.97,269713.0,372856.66,326135.06,302209.56,219999.92,172227.78,
430,239.1277597563582,4.9995484,height,,,,,,,,,,,520567.06,475050.16,480610.25,430644.97,500945.88,446524.16,477829.9,483147.38,410631.03,518705.7,475548.62,513368.6,575849.0,495271.97,510948.1,448906.12,497024.06,514914.38,419734.6,478178.28,514686.38,438845.78,487327.94,485317.62,
431,248.1621108448047,5.0142617,height,,,,,,,,,,,426354.56,0.0,203627.0,466931.56,366498.06,399245.97,194366.86,423909.72,208514.22,176279.02,504111.34,0.0,300598.6,331332.84,315298.6,313198.84,443273.94,550311.5,289381.8,621704.56,221159.56,357597.66,173736.6,0.0,
432,226.1801494681837,5.016976,height,,,,,,,,,,,500947.3,175571.34,240480.9,548784.5,403852.34,428529.34,226570.56,429093.0,245084.28,215700.05,561820.4,159969.8,348294.8,371176.25,357808.03,358771.2,535685.8,660852.4,357612.03,714826.25,270502.16,397037.03,194004.17,0.0,
433,191.1641803594839,5.0533175,height,,,,,,,,,,,339209.0,321431.16,327716.5,346045.78,343777.38,335866.72,341574.12,340997.6,366888.97,359333.97,328198.22,292587.03,349244.88,336033.9,389914.12,354185.53,333774.2,345802.97,318375.4,314724.12,337912.1,325280.94,340558.97,346468.6,
434,238.1073412000289,5.147619,height,,,,,,,,,,,204408.11,211397.52,204661.94,184705.92,201737.9,211298.62,219571.98,191827.11,206469.78,238982.31,212908.61,212085.17,222253.11,226670.1,221478.77,210292.8,195970.73,200220.08,200446.56,180752.02,226651.52,222969.22,228344.12,228518.06,
435,310.23750448584565,5.155349,height,,,,,,,,,,,414013.6,125227.71,161643.56,422501.22,632568.9,438636.28,205380.66,380845.56,145718.39,140602.11,850466.75,0.0,359462.84,371523.12,381119.4,423652.25,476730.22,610370.56,317730.78,484733.5,163498.06,586982.2,0.0,0.0,
436,266.2114490667034,5.1753087,height,,,,,,,,,,,303534.5,0.0,0.0,260391.67,253638.88,237781.06,140434.86,270673.66,0.0,0.0,306548.1,0.0,225239.16,211376.8,228071.88,258548.12,294344.53,369382.44,183182.75,392879.12,0.0,300979.75,0.0,0.0,
437,294.2427349488295,5.262698,height,,,,,,,,,,,180953.25,134330.9,244183.95,197019.19,220302.53,184965.47,0.0,194623.83,0.0,140885.08,318156.44,139224.33,167147.34,149446.73,169910.66,183741.8,222377.78,277307.62,150705.6,298535.25,248119.12,186014.0,233195.06,0.0,
438,307.09632295228243,5.2555566,height,,,,,,,,,,,543246.25,590812.75,531765.75,597775.75,584052.0,524432.75,553786.9,539868.3,546914.5,609458.44,557870.6,504409.12,622345.06,584893.1,585440.0,624044.8,577879.94,505227.16,636947.7,536176.1,509242.16,574427.4,640613.8,590113.0,
439,317.07080424644766,5.2754464,height,,,,,,,,,,,185497.84,193181.6,199026.83,181564.16,217636.62,206640.7,191309.89,156110.22,195781.56,204958.03,212410.95,183655.3,197191.1,195120.77,195051.55,203469.06,189350.03,182546.08,184581.75,167031.58,204443.81,172845.67,173905.78,188001.23,
440,296.25838816385044,5.2825084,height,,,,,,,,,,,174757.81,0.0,0.0,186963.47,230302.08,201942.98,0.0,157447.42,0.0,0.0,279210.72,0.0,154863.3,191109.31,173273.38,195805.28,242470.3,290443.7,145314.64,301341.25,0.0,191839.52,0.0,0.0,
441,315.30054387745247,5.284513,height,,,,,,,,,,,0.0,0.0,0.0,0.0,315575.62,146638.72,237357.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
442,297.290001586137,5.285875,height,,,,,,,,,,,0.0,0.0,0.0,0.0,458412.75,218525.16,362161.06,162718.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
443,260.2584648353486,5.2891417,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495635.4,
444,143.95904645799538,5.3598905,height,,,,,,,,,,,260047.58,300240.97,268336.88,0.0,300236.8,273750.6,293575.53,262533.9,281002.0,278577.88,280514.4,263956.66,329664.4,301533.8,288076.2,315009.06,288486.16,282878.1,274323.7,272587.4,256696.89,311459.38,332474.8,371409.44,
445,334.2350794536431,5.337874,height,,,,,,,,,,,243876.22,0.0,151585.7,202956.89,161752.1,165681.34,0.0,194631.45,135402.45,0.0,212989.23,0.0,160058.4,171358.28,172377.53,199914.3,276167.7,337786.78,182929.22,397164.2,166916.38,187637.95,189323.62,0.0,
446,294.24273853904714,5.3375773,height,,,,,,,,,,,489668.5,152378.0,263577.78,432900.72,354176.34,354648.7,184992.66,411118.34,256043.28,187092.92,504083.8,171657.72,332677.84,362937.56,345294.56,396728.78,538234.1,696273.06,326692.56,796878.7,331734.38,391225.8,287738.38,0.0,
447,155.00288011990202,5.3547163,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,147726.14,0.0,0.0,0.0,0.0,0.0,0.0,175435.67,0.0,141267.22,0.0,0.0,0.0,0.0,0.0,117077.055,0.0,215454.4,
448,250.1777481235408,5.3599753,height,,,,,,,,,,,771744.0,814083.3,866117.6,781595.56,882366.25,867846.9,752126.56,806991.6,849341.8,696754.94,775761.1,808408.0,748932.9,792569.0,765010.3,804499.25,885582.0,854823.9,774354.9,824903.5,750653.4,912384.8,798644.4,665752.25,
449,228.1958389227169,5.360483,height,,,,,,,,,,,896596.5,869091.4,974332.1,909965.75,907116.56,892234.25,815045.94,869790.75,949474.1,820874.7,859522.8,954620.0,843106.06,876094.2,912945.5,878283.94,974616.4,994264.3,849487.06,967549.7,836862.8,981562.44,804834.5,685154.7,
450,584.3222034066243,5.38509,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135876.31,259681.73,
451,278.2478859474369,5.39473,height,,,,,,,,,,,140807.42,0.0,0.0,161364.19,252137.36,168201.03,0.0,169550.27,0.0,0.0,286718.9,0.0,148338.7,132178.95,144024.0,138229.33,192841.6,248841.55,0.0,243769.1,0.0,178141.45,0.0,0.0,
452,336.25076338790655,5.395267,height,,,,,,,,,,,128257.44,0.0,0.0,129889.14,233302.77,156472.03,0.0,164280.23,0.0,0.0,270392.06,0.0,125872.44,0.0,0.0,0.0,197081.53,221630.45,0.0,230472.9,0.0,174904.95,0.0,0.0,
453,296.25836651883435,5.3976274,height,,,,,,,,,,,483442.9,199744.6,250617.56,517355.75,836022.75,554563.4,259357.78,511391.3,192099.47,245728.8,1007907.94,141055.06,497001.84,472766.72,454267.72,458932.47,667159.6,755252.94,418488.1,755078.2,274226.28,625577.8,132283.28,0.0,
454,234.0980584302837,5.414905,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237891.95,0.0,527973.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122215.305,
455,357.31108426766315,5.433522,height,,,,,,,,,,,288641.75,0.0,0.0,394564.4,287504.38,231035.48,0.0,333215.72,0.0,0.0,385082.28,0.0,191837.55,159538.3,194685.16,245125.45,284433.03,410562.47,167224.77,456665.16,0.0,244305.16,0.0,0.0,
456,294.2427564882822,5.4341197,height,,,,,,,,,,,2766540.2,692716.94,1209181.4,3150824.5,2781888.8,2484623.2,1225057.8,2693209.0,965869.4,992899.5,4148944.2,584436.2,2422975.5,2116995.8,2305036.2,2450210.0,2886614.8,3741278.2,1709777.5,3780383.5,1084086.2,2603561.0,950062.9,0.0,
